Discussion ID A,Argument ID A,Discussion ID B,Argument ID B,Comparison
19998,19,9719,2,Tie
19573,1,36977,2,B
33283,5,26055,7,A
33239,20,19573,1,B
36977,2,19459,4,A
18997,5,21023,1,A
20726,10,21023,1,A
39328,3,18302,2,B
37268,2,21719,11,B
14993,5,30099,4,A
14993,5,37268,1,B
5119,2,37268,2,B
42491,3,19573,1,B
39328,3,21023,1,A
370,26,36977,2,Tie
21719,11,36302,2,B
33283,6,33239,20,A
36957,1,37492,5,A
8154,2,20726,10,A
27623,6,19459,4,B
36555,3,5281,2,B
42491,3,24320,4,B
30099,4,20726,10,A
37492,5,19573,1,B
23946,4,28667,2,A
36957,1,43692,1,A
16557,20,8154,2,B
31115,6,3425,2,A
36977,2,5281,2,Tie
36409,5,28667,2,Tie
21023,1,21719,11,A
6053,3,33239,20,A
16557,21,41851,1,B
17770,1,19459,1,A
33239,20,22444,7,B
33283,2,12726,6,B
12726,5,19998,19,B
35617,41,18422,30,Tie
17155,2,13291,2,A
41851,1,6053,3,A
33283,3,26055,7,A
33283,6,27628,3,A
19459,4,38036,1,B
24320,2,30099,4,B
33283,2,4054,1,A
22444,7,23946,4,B
33283,2,38036,1,A
25565,1,5281,2,A
4054,1,17770,1,Tie
12726,3,17155,2,B
33283,5,4054,1,Tie
6053,3,43692,1,A
12726,6,2826,5,A
33239,20,36302,2,B
1817,4,26055,2,B
16557,21,30099,4,A
12726,3,38036,1,B
33283,3,17770,1,A
26055,2,26055,7,Tie
33239,20,370,26,A
5119,2,21023,1,Tie
28667,2,36977,2,B
33283,2,12726,4,A
370,26,28667,2,A
3425,2,5119,2,B
22444,7,36977,2,B
20726,10,25692,1,B
33283,3,12726,6,A
14993,5,20726,10,A
38646,4,37492,5,A
37492,5,43692,1,A
21425,3,36555,3,A
2826,5,12726,5,A
19798,2,30099,4,B
16557,20,16557,21,B
35617,41,19998,19,A
38646,4,39328,3,A
19459,4,17155,2,B
12726,5,31115,6,B
34626,10,20726,10,B
33283,5,12726,5,B
26049,2,34626,10,A
33283,6,19573,1,A
370,26,24320,4,A
19573,1,24320,4,A
26049,2,30099,4,A
18997,5,370,26,A
16557,21,26049,2,A
26049,2,3425,2,Tie
4054,1,12726,6,B
33283,6,21719,11,A
24320,4,19459,4,B
5281,2,26055,7,B
15331,5,19459,1,A
28667,2,27623,6,A
34626,10,37268,1,B
9719,2,34626,10,A
15331,5,16557,20,Tie
33283,5,42370,2,A
23397,6,28667,2,B
25692,1,21719,11,A
23397,6,12726,3,Tie
8154,2,37268,2,A
24492,1,20726,10,B
26055,2,12726,3,A
23946,4,1817,4,A
23946,4,19459,4,A
31115,6,24492,1,A
28667,2,5281,2,A
19573,1,28667,2,A
30099,4,37268,2,A
24320,2,18422,30,A
33239,20,32367,3,A
27623,6,5281,2,B
32367,3,23946,4,B
17770,3,17770,1,A
21023,1,36302,2,Tie
17770,3,2826,5,Tie
4054,1,19459,1,A
24320,2,8154,2,B
31115,6,16557,20,A
26049,2,19798,2,B
34626,10,41851,1,B
36555,3,12726,3,B
24492,1,37268,1,B
370,26,19573,1,A
15836,2,30099,4,B
1817,4,36555,3,B
18302,2,28667,2,Tie
17770,1,15331,5,B
5281,2,26055,2,B
14993,5,38646,4,A
24320,4,5281,2,A
33283,5,12726,6,A
19459,4,26055,2,Tie
4054,1,35617,41,A
42491,3,36302,2,Tie
36302,2,23946,4,B
4054,2,2826,5,A
12726,4,19459,1,B
24492,1,30099,4,B
42491,3,28667,2,Tie
15836,2,24492,1,A
35617,41,16557,20,B
4054,2,19459,1,A
18422,30,30099,4,A
37268,2,6053,3,A
24492,1,36957,1,B
33239,20,18302,2,B
28667,2,1817,4,B
36957,1,37268,1,B
17770,1,16557,20,A
22444,7,23397,6,B
21023,1,33239,20,B
2826,5,35617,41,A
33283,6,43692,1,B
33283,5,4054,2,A
4054,2,12726,4,A
8154,2,14993,5,A
3425,2,24492,1,A
43692,1,370,26,A
13291,2,26055,7,B
370,26,32367,3,B
19573,1,1817,4,A
36977,2,36555,3,A
31115,6,16557,21,B
43692,1,18302,2,B
27628,3,22444,7,A
37268,2,33239,20,A
32367,3,28667,2,B
19459,4,13291,2,Tie
5119,2,25692,1,Tie
12726,5,15836,2,Tie
4054,1,42370,2,A
41851,1,20726,10,A
20726,10,36957,1,B
33283,2,19998,19,B
17770,3,12726,6,A
43692,1,27628,3,B
33239,20,27628,3,A
36555,3,17155,2,B
21425,3,27623,6,A
36302,2,36977,2,A
22444,7,21425,3,B
32367,3,24320,4,B
4054,2,17770,1,A
42491,3,36977,2,B
42370,2,31115,6,B
22444,7,28667,2,B
36957,1,37268,2,A
18302,2,24320,4,B
21023,1,32367,3,Tie
12726,4,42370,2,Tie
36302,2,24320,4,B
23397,6,36977,2,A
37492,5,36302,2,Tie
33283,3,42370,2,B
37492,5,21719,11,B
6053,3,33283,6,Tie
5119,2,33283,6,Tie
16557,21,3425,2,B
9719,2,24492,1,A
39328,3,18997,5,B
33283,6,39328,3,Tie
12726,6,17770,1,B
15836,2,31115,6,B
36555,3,13291,2,A
33283,2,42370,2,B
36302,2,28667,2,A
8154,2,5119,2,B
36977,2,12726,3,A
4054,2,15331,5,A
37268,1,6053,3,Tie
4054,2,4054,1,B
4054,1,13291,2,B
12726,6,19998,19,B
36302,2,23397,6,B
2826,5,9719,2,A
42491,3,22444,7,B
4054,1,12726,4,B
27628,3,19573,1,A
23946,4,26055,2,B
36957,1,33239,20,B
8154,2,34626,10,B
37268,1,37268,2,A
21023,1,27628,3,Tie
19573,1,36302,2,B
26049,2,8154,2,A
30099,4,6053,3,B
23946,4,5281,2,A
37492,5,32367,3,Tie
33283,3,17770,3,A
39328,3,42491,3,A
23946,4,27623,6,A
14993,5,3425,2,A
27628,3,18302,2,A
24492,1,41851,1,A
19573,1,36409,5,A
1817,4,12726,3,A
35617,41,9719,2,B
9719,2,3425,2,A
30099,4,41851,1,Tie
21719,11,42491,3,A
38646,4,33239,20,Tie
42370,2,12726,5,A
5281,2,17155,2,A
4054,1,15331,5,B
20726,10,33283,6,A
5281,2,13291,2,A
1817,4,27623,6,A
12726,6,38036,1,B
16557,20,14993,5,B
12726,4,15331,5,B
27623,6,17155,2,A
20726,10,37268,1,A
37492,5,370,26,B
24492,1,25692,1,B
42370,2,19459,1,A
19798,2,34626,10,A
19459,1,16557,21,B
42370,2,26049,2,A
37492,5,42491,3,Tie
39328,3,32367,3,A
38646,4,37268,2,A
12726,4,26055,7,A
26055,2,17155,2,B
27628,3,23946,4,A
33283,6,18997,5,A
6053,3,21719,11,B
9719,2,41851,1,Tie
17770,1,31115,6,B
33283,5,15331,5,A
36302,2,1817,4,Tie
21023,1,22444,7,B
12726,5,16557,21,B
17770,3,19998,19,Tie
23397,6,25565,1,A
18422,30,14993,5,A
4054,2,38036,1,A
12726,6,26055,7,B
1817,4,5281,2,A
3425,2,37268,2,A
23946,4,21425,3,A
37268,1,43692,1,B
33283,6,32367,3,B
25692,1,37492,5,A
3425,2,20726,10,A
42491,3,32367,3,A
41851,1,37268,2,A
33283,5,19459,1,A
25565,1,26055,2,A
37268,2,18997,5,B
370,26,23946,4,Tie
9719,2,8154,2,A
12726,5,15331,5,Tie
12726,4,13291,2,A
18997,5,37492,5,A
19998,19,15836,2,A
36977,2,25565,1,B
33283,3,13291,2,Tie
17770,1,26049,2,A
19573,1,21425,3,B
36409,5,25565,1,A
39328,3,43692,1,Tie
4054,2,17770,3,Tie
9719,2,19798,2,B
15331,5,15836,2,A
31115,6,34626,10,Tie
35617,41,26049,2,Tie
36409,5,1817,4,B
32367,3,36977,2,B
43692,1,32367,3,B
370,26,22444,7,B
36977,2,26055,2,B
37268,1,21719,11,B
15836,2,16557,21,B
25565,1,12726,3,A
15836,2,9719,2,B
5119,2,33239,20,A
33283,6,18302,2,A
8154,2,25692,1,A
1817,4,17155,2,A
41851,1,36957,1,B
33283,3,12726,5,A
14993,5,34626,10,A
18997,5,32367,3,A
8154,2,24492,1,A
15836,2,24320,2,B
19798,2,38646,4,B
21719,11,370,26,Tie
39328,3,21719,11,A
27628,3,32367,3,A
3425,2,41851,1,B
19798,2,6053,3,A
19998,19,31115,6,A
15836,2,16557,20,A
12726,5,9719,2,B
17770,1,12726,5,A
39328,3,36302,2,A
31115,6,19798,2,A
27623,6,36555,3,Tie
19459,4,5281,2,B
18997,5,21719,11,A
4054,2,13291,2,A
16557,20,26049,2,B
39328,3,370,26,B
27628,3,24320,4,A
37268,1,39328,3,B
4054,2,19998,19,A
22444,7,36302,2,B
33283,3,19998,19,A
38646,4,21719,11,B
14993,5,5119,2,B
33283,2,4054,2,A
36977,2,1817,4,Tie
21719,11,19573,1,Tie
4054,1,38036,1,A
370,26,23397,6,B
23397,6,1817,4,A
5119,2,20726,10,A
3447,5,8210,24,B
10887,3,8210,25,B
22586,5,3447,10,A
3447,8,14658,3,A
4439,16,34551,2,B
42715,1,4439,3,A
19307,8,8210,29,B
10887,3,34935,1,B
8210,25,1280,4,A
4439,5,8210,21,A
22586,9,37993,11,B
32583,1,3447,10,A
4439,18,8210,25,B
10887,2,1280,1,B
10887,2,4439,5,Tie
8210,33,3447,8,A
8210,22,8210,20,A
22586,5,4439,16,A
8210,7,3447,1,Tie
8210,7,8210,25,Tie
3447,5,8210,21,B
37993,11,1280,8,B
42602,7,4439,3,B
4439,10,19307,8,Tie
32583,1,34551,2,A
19307,8,22586,2,B
3447,1,1280,1,B
37993,11,10887,2,A
8210,15,34935,5,B
3447,4,14658,3,A
2871,6,3447,2,A
4439,3,19307,8,A
4439,5,4439,10,Tie
8210,10,40559,1,A
3447,2,14658,5,B
37993,10,3447,6,A
4439,1,34935,5,A
1280,8,3447,4,B
3447,8,8210,20,A
42602,7,8210,27,A
3447,5,14658,5,A
8210,25,40559,3,A
40559,3,1280,9,B
19307,8,32583,1,B
3447,5,8210,22,Tie
4439,6,8210,7,B
2871,6,4439,5,B
4439,18,40559,3,A
10887,3,22586,1,B
37993,9,1280,1,A
14658,5,8210,30,B
8210,23,8210,15,A
42715,1,14658,5,A
22586,1,40559,1,B
8210,10,34935,1,B
8210,7,3447,6,B
22586,9,3447,6,B
4439,5,14658,5,A
40559,2,4439,18,B
42602,7,4439,16,A
1280,8,8210,33,A
42602,7,22586,2,A
40559,2,3447,7,B
3447,1,1280,4,A
4439,14,1280,10,A
3447,4,8210,21,B
3447,10,3447,6,B
1280,5,8210,32,B
22586,5,1280,10,Tie
4439,11,3447,1,B
4439,6,8210,10,Tie
22586,11,10887,2,Tie
8210,24,3447,8,A
3447,6,34551,2,B
22586,2,3447,10,A
8210,22,4439,1,B
4439,10,4439,1,B
40559,3,3447,4,B
34935,5,3447,10,B
40559,1,2871,6,B
22586,2,1280,5,B
8210,21,8210,30,A
4439,6,3447,10,B
42602,7,34935,5,B
8210,22,42602,7,A
8210,10,34551,2,Tie
1280,9,8210,23,B
42715,1,19307,8,A
22586,9,34935,1,B
8210,7,4439,18,B
8210,33,8210,23,B
8210,15,8210,27,Tie
10887,3,3447,6,A
8210,7,1280,5,Tie
8210,33,3447,2,Tie
22586,9,42602,8,A
4439,1,8210,27,B
1280,8,8210,24,A
22586,1,34935,1,Tie
8210,21,8210,15,A
42602,7,4439,1,B
14658,3,4439,1,B
3447,7,40559,3,A
37993,10,8210,32,B
8210,29,1280,5,A
3447,1,22586,11,B
22586,9,8210,10,A
3447,1,4439,13,A
3447,4,8210,33,B
22586,2,8210,32,B
10887,3,8210,7,A
22586,9,4439,18,B
1280,1,1280,4,A
4439,3,8210,27,B
4439,16,3447,10,B
37993,10,34935,1,B
4439,3,22586,5,A
37993,9,22586,11,Tie
4439,6,4439,11,B
14658,5,42602,7,B
1280,1,3447,5,B
40559,1,40559,3,B
19307,8,4439,16,Tie
8210,23,4439,3,B
10887,3,1280,5,A
4439,16,22586,2,A
22586,11,3447,7,B
8210,33,4439,5,B
8210,27,4439,16,A
3447,4,8210,24,Tie
14658,3,42602,7,A
8210,33,1280,9,A
34935,5,34935,1,B
4439,13,8210,24,A
8210,21,4439,1,Tie
37993,9,40559,2,A
8210,15,32583,1,B
22586,11,2871,6,B
8210,23,42602,7,A
22586,9,4439,6,A
40559,3,3447,5,B
32583,1,8210,32,A
3447,4,8210,20,Tie
3447,1,40559,2,Tie
1280,9,8210,22,Tie
1280,1,8210,33,A
8210,33,42715,1,Tie
42715,1,8210,30,A
3447,4,3447,5,B
42602,8,4439,18,B
3447,2,8210,21,Tie
42602,8,3447,6,B
22586,5,8210,32,B
3447,2,4439,10,Tie
4439,11,34935,1,B
22586,5,34935,1,B
42602,7,37993,10,B
4439,13,4439,5,B
8210,20,4439,14,A
22586,9,40559,2,B
34935,5,34551,2,B
42715,1,42602,7,A
8210,21,19307,8,A
4439,14,19307,8,A
8210,33,8210,24,Tie
8210,7,37993,11,B
8210,29,3447,6,A
8210,25,1280,8,B
8210,30,37993,10,B
8210,10,8210,7,A
40559,1,1280,4,B
8210,24,42715,1,A
4439,13,3447,7,A
10887,3,3447,10,B
3447,4,3447,2,Tie
42715,1,8210,21,B
37993,11,37993,9,B
4439,5,8210,24,Tie
8210,20,8210,23,B
8210,29,37993,10,B
42602,8,37993,9,B
14658,3,19307,8,B
4439,13,3447,4,B
4439,5,42715,1,Tie
3447,8,14658,5,A
8210,21,8210,23,Tie
42602,8,40559,2,B
8210,21,4439,14,B
22586,9,8210,25,B
14658,5,4439,3,B
10887,3,34551,2,A
8210,10,3447,1,Tie
8210,29,32583,1,Tie
8210,10,37993,9,B
8210,22,14658,5,A
4439,3,32583,1,B
14658,3,4439,3,B
4439,13,3447,8,A
1280,5,3447,6,B
37993,9,40559,3,B
42715,1,4439,10,B
8210,27,37993,10,A
34551,2,8210,32,B
8210,20,4439,1,B
22586,9,8210,32,B
37993,9,10887,2,A
8210,25,3447,7,B
4439,14,8210,30,Tie
4439,5,3447,5,B
8210,29,34935,1,B
8210,7,37993,9,Tie
40559,3,3447,8,B
4439,6,34551,2,B
10887,3,37993,11,A
4439,14,37993,10,A
4439,5,3447,8,A
22586,5,32583,1,A
10887,2,1280,4,B
3447,7,1280,9,A
4439,14,32583,1,B
42715,1,8210,20,B
3447,10,34935,1,A
4439,11,4439,18,B
40559,2,4439,13,B
8210,21,14658,3,Tie
8210,7,40559,2,B
3447,2,8210,23,Tie
42602,8,3447,1,B
22586,11,40559,2,A
37993,9,1280,4,B
1280,4,1280,9,A
8210,30,22586,2,B
3447,7,3447,4,Tie
1280,10,1280,5,B
14658,5,4439,1,B
42602,8,8210,32,B
10887,3,4439,6,B
22586,9,8210,7,Tie
8210,21,8210,27,A
19307,8,37993,10,B
40559,2,8210,25,B
3447,8,8210,23,B
1280,10,3447,10,A
3447,4,4439,10,Tie
37993,11,40559,2,B
42602,7,8210,15,B
8210,21,4439,10,A
40559,3,4439,5,B
8210,24,14658,3,A
8210,10,22586,1,B
4439,1,32583,1,Tie
1280,1,3447,7,B
4439,5,1280,9,A
42602,7,4439,14,B
8210,22,4439,14,A
8210,7,40559,1,B
1280,9,14658,3,A
22586,5,34551,2,A
4439,6,4439,18,B
42602,8,3447,10,B
1280,1,3447,8,Tie
8210,10,22586,11,B
2871,6,1280,8,B
4439,11,34551,2,B
19307,8,1280,10,B
4439,13,1280,8,A
3447,8,8210,22,Tie
22586,11,8210,25,A
4439,11,40559,1,Tie
4439,13,1280,9,B
3447,1,37993,9,A
22586,5,37993,10,B
1280,1,4439,13,B
34935,5,37993,10,A
37993,9,4439,13,Tie
8210,27,22586,2,B
4439,13,1280,4,Tie
22586,1,8210,25,B
37993,10,32583,1,Tie
4439,6,34935,1,B
2871,6,8210,33,B
4439,1,19307,8,A
22586,1,8210,32,B
10887,2,40559,3,Tie
3447,2,8210,20,Tie
8210,22,8210,27,A
4439,6,37993,9,B
8210,20,19307,8,A
8210,24,8210,21,Tie
1280,4,3447,8,A
14658,5,14658,3,A
8210,7,22586,11,Tie
42602,7,8210,30,B
1280,1,4439,5,A
4439,16,8210,32,B
42602,8,8210,25,B
1280,10,34935,1,B
8210,25,4439,13,B
37993,11,1280,1,B
8210,27,1280,10,B
10887,2,3447,4,B
10887,2,8210,33,B
40559,3,8210,24,B
8210,27,34935,5,A
4439,5,14658,3,A
4439,14,8210,15,A
37993,9,8210,25,A
22586,1,40559,2,B
8210,29,3447,10,A
8210,10,8210,25,A
8210,30,4439,16,A
3447,2,3447,5,B
1280,9,4439,10,A
4439,13,3447,2,A
4439,6,3447,6,B
10887,3,22586,11,B
4439,3,37993,10,B
8210,29,34551,2,B
4439,6,8210,25,B
4439,3,8210,30,B
2871,6,3447,5,B
8210,22,19307,8,Tie
4439,11,22586,11,B
8210,27,8210,29,Tie
37993,10,34551,2,B
22586,9,3447,1,A
10887,3,37993,9,A
1280,10,32583,1,A
8210,25,2871,6,B
42602,8,1280,5,B
3447,2,8210,24,B
4439,3,4439,16,Tie
8210,30,8210,27,B
22586,1,4439,11,A
8210,33,8210,22,Tie
8210,10,40559,2,B
10887,3,22586,9,B
3447,1,40559,3,B
8210,30,32583,1,A
4439,18,1280,4,B
22586,11,40559,3,B
8210,7,3447,10,B
42602,8,4439,11,B
2871,6,3447,7,B
3447,4,4439,5,B
40559,1,1280,1,Tie
8210,21,8210,20,A
4439,6,40559,1,B
22586,11,1280,8,Tie
8210,23,19307,8,B
42715,1,4439,14,A
3447,2,3447,8,A
1280,5,34935,1,B
8210,20,8210,30,A
37993,11,4439,18,Tie
8210,29,34935,5,A
4439,1,8210,29,B
8210,33,14658,3,Tie
34935,5,4439,16,A
42602,8,34935,1,B
40559,2,2871,6,B
4439,1,4439,3,A
3447,4,1280,9,Tie
3447,8,42715,1,A
14658,3,4439,10,Tie
4439,18,1280,1,B
3447,7,8210,33,A
8210,7,34935,1,B
34935,5,3447,6,A
8210,15,22586,5,B
34935,1,8210,32,Tie
3447,5,42715,1,A
8210,30,34935,5,A
8210,10,4439,18,B
1280,10,3447,6,A
2871,6,3447,8,Tie
22586,1,22586,11,A
4439,3,8210,15,Tie
8210,21,8210,22,B
37993,11,40559,3,A
8210,20,42602,7,A
40559,2,40559,3,B
1280,5,3447,10,A
3447,5,4439,10,A
32583,1,34935,1,B
8210,25,10887,2,B
22586,1,37993,9,Tie
8210,15,4439,16,A
3447,5,3447,8,B
34935,5,22586,2,A
3447,8,4439,10,A
1280,9,3447,5,B
4439,6,22586,1,B
37993,10,1280,10,B
37993,11,2871,6,A
4439,1,4439,16,A
34935,5,8210,32,A
1280,1,1280,8,A
3447,2,42715,1,Tie
4439,14,8210,29,B
10887,3,4439,11,B
42602,8,8210,10,B
4439,16,3447,6,Tie
14658,3,8210,15,Tie
8210,33,3447,5,Tie
42715,1,14658,3,A
19307,8,34935,5,Tie
8210,15,19307,8,Tie
4439,11,1280,5,B
4439,1,1280,10,B
2871,6,8210,24,B
3447,2,8210,22,Tie
1280,10,22586,2,B
22586,5,22586,2,B
22586,1,1280,5,B
8210,10,3447,6,B
14658,5,4439,10,Tie
8210,33,8210,20,B
14658,3,8210,27,B
4439,11,37993,9,B
34935,5,1280,10,A
4439,10,8210,27,B
1280,9,8210,21,B
8210,7,8210,32,B
4439,10,4439,3,B
3447,1,8210,25,A
42715,1,8210,15,A
42602,8,34551,2,B
8210,23,4439,1,B
8210,7,4439,11,Tie
10887,2,4439,13,B
1280,1,1280,9,A
3447,10,8210,32,B
10887,2,1280,8,B
4439,5,3447,2,B
4439,1,8210,15,A
8210,33,14658,5,A
42715,1,8210,27,A
10887,3,40559,1,B
32583,1,22586,2,A
37993,10,3447,10,B
10887,2,3447,5,B
1280,9,14658,5,A
3447,1,2871,6,B
1280,1,40559,3,A
8210,23,8210,30,A
8210,15,1280,10,B
4439,6,22586,11,Tie
10887,3,40559,2,B
1280,9,8210,20,Tie
4439,6,3447,1,A
22586,9,37993,9,B
40559,1,22586,11,A
8210,24,8210,22,B
1280,4,8210,24,B
4439,3,34935,5,B
42715,1,8210,23,B
42602,8,22586,11,B
42602,7,8210,29,B
37993,11,3447,1,A
42602,8,40559,1,B
2871,6,40559,3,B
4439,10,4439,14,Tie
22586,9,22586,1,B
22586,5,1280,5,B
1280,4,3447,4,A
8210,15,37993,10,A
8210,22,8210,30,Tie
10887,2,8210,24,B
34935,5,1280,5,A
3447,6,8210,32,B
22586,1,8210,7,A
4439,18,1280,8,B
1280,10,34551,2,B
3447,7,3447,2,B
3447,4,3447,8,Tie
10887,3,3447,1,B
4439,5,8210,20,Tie
4439,5,8210,23,B
22586,11,1280,1,A
4439,6,1280,5,B
22586,9,34551,2,B
8210,30,8210,29,Tie
8210,27,22586,5,Tie
8210,15,8210,29,B
4439,14,4439,16,B
8210,20,8210,15,Tie
22586,9,4439,11,B
40559,1,8210,25,B
8210,21,42602,7,A
3447,7,4439,5,A
1280,4,4439,5,B
37993,11,3447,7,B
4439,1,4439,14,B
3447,1,10887,2,B
4439,16,34935,1,B
22586,5,3447,6,A
1280,8,1280,9,A
4439,3,1280,10,B
8210,15,8210,30,B
4439,1,37993,10,Tie
37993,9,1280,8,B
1280,4,3447,2,Tie
1280,5,34551,2,B
4439,11,3447,10,B
4439,3,22586,2,A
1280,8,3447,7,Tie
1280,4,8210,33,B
8210,20,14658,5,Tie
40559,1,3447,7,B
40559,1,37993,9,B
8210,30,1280,10,B
14658,3,4439,14,A
3447,1,1280,8,Tie
22586,1,3447,6,A
3447,7,3447,5,Tie
8210,10,8210,32,A
42602,7,19307,8,A
1280,1,8210,24,B
8210,10,4439,11,Tie
4439,13,3447,5,A
32583,1,1280,5,A
1280,8,3447,2,B
4439,10,8210,23,B
1280,1,2871,6,A
40559,1,4439,18,B
3447,6,34935,1,B
4439,11,8210,25,B
10887,2,1280,9,B
10887,3,8210,32,Tie
4439,18,2871,6,A
3447,4,8210,22,A
3447,4,42715,1,B
4439,10,8210,30,A
8210,22,4439,3,A
8210,29,22586,5,A
40559,2,1280,4,B
8210,20,14658,3,A
2871,6,1280,9,B
1280,4,3447,5,Tie
3447,4,14658,5,A
40559,2,1280,1,B
19307,8,22586,5,Tie
8210,10,3447,10,B
8210,24,4439,10,Tie
4439,14,22586,5,A
42602,8,22586,1,Tie
37993,11,40559,1,B
22586,1,34551,2,B
42602,8,37993,11,B
22586,2,34935,1,B
37993,11,22586,11,A
1280,10,8210,32,Tie
3447,4,8210,23,B
3447,1,4439,18,B
8210,29,4439,16,A
37993,10,1280,5,A
3447,1,40559,1,A
8210,29,22586,2,Tie
3447,2,14658,3,A
42602,7,22586,5,B
8210,22,8210,23,B
37993,11,1280,4,B
4439,6,37993,11,B
22586,2,3447,6,Tie
14658,3,8210,30,B
37993,9,3447,7,B
8210,29,1280,10,Tie
14658,5,8210,23,B
34551,2,34935,1,A
3447,8,8210,21,B
1280,8,3447,8,B
4439,10,8210,15,B
34935,5,32583,1,A
42602,8,4439,6,B
1280,8,40559,3,A
4439,14,8210,27,B
4439,16,32583,1,B
4439,18,10887,2,A
40559,1,1280,8,B
3447,5,8210,23,Tie
8210,20,8210,27,B
8210,10,37993,11,A
8210,23,8210,27,A
8210,27,32583,1,B
22586,1,4439,18,A
22586,2,34551,2,A
8210,10,1280,5,B
8210,24,14658,5,A
22586,5,34935,5,B
3447,7,3447,8,A
40559,2,10887,2,A
1280,1,3447,4,A
8210,29,8210,32,B
10887,3,8210,10,B
8210,30,19307,8,B
4439,3,8210,29,B
8210,20,4439,10,Tie
22586,11,4439,13,B
4439,11,40559,2,Tie
4439,11,8210,32,B
8210,25,1280,1,B
37993,9,4439,18,A
8210,24,8210,23,B
14658,3,8210,23,B
4439,13,8210,33,B
22586,9,22586,11,B
19307,8,8210,27,Tie
8210,22,14658,3,A
40559,1,4439,13,B
8210,21,4439,3,A
2871,6,3447,4,A
8210,23,4439,14,A
3447,2,1280,9,Tie
4439,10,42602,7,B
32583,1,3447,6,A
37993,9,2871,6,A
22586,1,37993,11,A
4439,14,34935,5,B
1280,1,3447,2,A
1280,8,1280,4,A
3447,10,34551,2,Tie
4439,13,2871,6,A
3447,7,8210,24,A
40559,1,40559,2,Tie
8210,22,4439,10,B
37993,11,4439,13,B
37993,10,4439,16,A
4439,5,8210,22,B
8210,24,8210,20,B
42715,1,8210,22,Tie
14658,5,8210,15,B
8210,33,8210,21,B
4439,14,22586,2,B
1280,9,3447,8,B
37993,11,8210,25,B
4439,14,4439,3,B
4439,16,1280,10,B
8210,15,22586,2,Tie
8210,20,4439,3,Tie
1280,9,8210,24,Tie
1280,9,42715,1,Tie
22586,9,1280,5,A
42602,8,8210,7,A
40559,2,1280,8,B
22586,11,4439,18,B
4439,11,3447,6,Tie
10887,2,2871,6,A
40559,3,8210,33,B
4439,18,3447,7,B
2871,6,1280,4,B
22586,9,40559,1,Tie
14658,5,4439,14,A
42715,1,4439,1,B
8210,21,14658,5,B
4439,13,40559,3,A
1280,4,40559,3,A
10887,2,3447,8,A
4439,1,22586,2,B
14658,5,19307,8,A
10887,2,3447,7,A
40559,3,3447,2,B
10887,2,3447,2,B
14658,5,8210,27,B
8210,7,34551,2,B
40559,1,10887,2,B
10887,3,42602,8,A
3447,5,8210,20,A
37993,10,22586,2,A
4439,6,8210,32,B
8210,22,8210,15,A
8210,33,4439,10,B
4439,16,1280,5,A
4439,6,40559,2,B
1280,8,3447,5,Tie
8210,30,22586,5,A
3447,1,3447,7,B
4439,18,4439,13,Tie
10887,3,4439,18,B
22586,1,3447,10,Tie
22586,9,3447,10,Tie
4439,1,22586,5,A
22586,11,1280,4,Tie
4439,11,37993,11,A
1280,8,4439,5,Tie
1280,4,3447,7,Tie
22586,1,3447,1,A
42602,7,1280,10,B
4439,1,8210,30,Tie
3447,5,14658,3,B
42602,7,32583,1,B
40525,10,40525,35,A
40525,2,25908,11,A
25908,18,25908,11,B
40525,12,21881,9,B
9577,18,24629,1,Tie
40525,21,25908,2,A
25908,10,40525,25,A
40525,2,40525,7,A
25908,18,30506,4,A
25908,11,25908,2,A
40525,2,25908,2,Tie
25908,10,40525,20,Tie
30506,4,40525,1,A
5407,12,25908,7,A
1627,67,40525,20,B
25908,16,40525,3,A
25908,16,41287,7,Tie
25908,10,21881,9,A
40525,25,40525,9,Tie
40525,13,40525,10,B
25908,15,24629,1,B
25908,18,21881,9,Tie
40525,20,40525,21,A
5407,12,40525,3,A
40525,14,40525,10,B
25908,7,37038,22,A
5407,12,27244,20,A
25908,15,25908,18,Tie
25908,12,40525,1,A
40525,13,40525,20,A
25908,16,21881,9,Tie
40525,10,40525,7,B
40525,9,40525,35,A
40525,2,40525,9,Tie
40525,13,40525,7,Tie
25908,11,40525,3,A
25908,10,25908,11,A
25908,12,25908,11,A
40525,9,21881,9,A
30506,4,24629,1,B
25908,2,9577,18,B
40525,1,40525,20,A
40525,35,9577,18,B
25908,16,40525,2,A
30506,4,40525,3,A
40525,3,40525,10,B
1627,67,25908,10,B
40525,35,41287,7,B
25908,10,41287,7,A
40525,14,40525,35,A
25908,11,40525,14,Tie
40525,3,40525,9,A
25908,15,40525,20,Tie
25908,18,25908,7,B
40525,16,25908,7,B
40525,21,37038,22,B
30506,4,21881,9,B
1627,67,27244,20,B
5407,12,37038,22,A
40525,16,40525,21,A
25908,12,25908,15,Tie
40525,9,9577,18,B
25908,7,21881,9,B
40525,35,37038,22,B
40525,14,40525,21,Tie
25908,7,41287,7,B
25908,12,21881,9,B
30506,4,25908,7,B
25908,12,40525,25,B
21881,9,24629,1,Tie
25908,15,30506,4,B
21881,9,27244,20,A
25908,11,40525,1,A
1627,67,21881,9,Tie
40525,21,24629,1,B
25908,12,24629,1,Tie
27244,20,24629,1,B
40525,1,40525,9,A
1627,67,40525,13,Tie
40525,21,25908,7,B
25908,2,37038,22,Tie
40525,2,40525,13,A
5407,12,40525,13,A
